date,tip_movi,tip_naci,sex_migr,nac_migr,via_tran,mot_viam,pais_prod,lug_prod,iso_pais_res,jef_migr,can_jefm,lat_can_jefm,lng_can_jefm,iso_nac_migr,lat_nac_migr,lng_nac_migr,iso_pais_prod,lat_pais_prod,lng_pais_prod,count
2019-01,1,1,1,Ecuador,3,1,Japón,Tokyo,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,JP,36.204824,138.252924,5
2019-01,1,1,1,Ecuador,3,1,Japón,Tokyo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,JP,36.204824,138.252924,6
2019-01,1,1,1,Ecuador,3,1,Kenia,Nairobi,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,KE,-0.023559,37.906193,1
2019-01,1,1,1,Ecuador,3,1,Kiribati,Maiana,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,KI,-3.370417,-168.734039,1
2019-01,1,1,1,Ecuador,3,1,Libia,Tripoli,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,LY,26.3351,17.228331,1
2019-01,1,1,1,Ecuador,3,1,Luxemburgo,Luxembourg,LU,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,LU,49.815273,6.129583,1
2019-01,1,1,1,Ecuador,3,1,Luxemburgo,Luxembourg,LU,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,LU,49.815273,6.129583,1
2019-01,1,1,1,Ecuador,3,1,Líbano,Beirut,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,LB,33.854721,35.862285,2
2019-01,1,1,1,Ecuador,3,1,Líbano,Beirut,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,LB,33.854721,35.862285,1
2019-01,1,1,1,Ecuador,3,1,Malasia,Alorsetar,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MY,4.210484,101.975766,1
2019-01,1,1,1,Ecuador,3,1,Malasia,Alorsetar,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MY,4.210484,101.975766,1
2019-01,1,1,1,Ecuador,3,1,Malasia,Georgetown Penang,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MY,4.210484,101.975766,1
2019-01,1,1,1,Ecuador,3,1,Malta,Balzan,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MT,35.937496,14.375416,1
2019-01,1,1,1,Ecuador,3,1,Marruecos,Casablanca,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MA,31.791702,-7.09262,1
2019-01,1,1,1,Ecuador,3,1,México,Acapulco,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Acapulco,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,3
2019-01,1,1,1,Ecuador,3,1,México,Acapulco,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,7
2019-01,1,1,1,Ecuador,3,1,México,Buenavista,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,2
2019-01,1,1,1,Ecuador,3,1,México,Buenavista,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,2
2019-01,1,1,1,Ecuador,3,1,México,Campeche,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Campeche,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,2
2019-01,1,1,1,Ecuador,3,1,México,Campeche,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Cancun,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Cancun,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,204
2019-01,1,1,1,Ecuador,3,1,México,Cancun,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,183
2019-01,1,1,1,Ecuador,3,1,México,Cancun,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Cancun,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Cancun,MX,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Cancun,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Ecatepec,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Guadalajara,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,6
2019-01,1,1,1,Ecuador,3,1,México,Guadalajara,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,7
2019-01,1,1,1,Ecuador,3,1,México,Juarez,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,La Paz,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,León,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,León,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Los Mochis,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Manzanillo,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Manzanillo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Merida,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,2
2019-01,1,1,1,Ecuador,3,1,México,Merida,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,16
2019-01,1,1,1,Ecuador,3,1,México,Mexicali,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,31
2019-01,1,1,1,Ecuador,3,1,México,Mexicali,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,30
2019-01,1,1,1,Ecuador,3,1,México,Mexicali,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Mexicali,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,CO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,KR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,CR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,444
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1052
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,2
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,2
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,3
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,14
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,IT,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,3
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,MX,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,6
2019-01,1,1,1,Ecuador,3,1,México,Mexico City,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,37
2019-01,1,1,1,Ecuador,3,1,México,Minatitlan,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Monterrey,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,12
2019-01,1,1,1,Ecuador,3,1,México,Monterrey,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,10
2019-01,1,1,1,Ecuador,3,1,México,Oaxaca,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Playa del Carmen,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Puerto Vallarta,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Puerto Vallarta,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,5
2019-01,1,1,1,Ecuador,3,1,México,Puerto Vallarta,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Queretaro,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Saltillo,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Tijuana,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,2
2019-01,1,1,1,Ecuador,3,1,México,Veracruz,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,México,Xico,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,MX,23.634501,-102.552784,1
2019-01,1,1,1,Ecuador,3,1,Nicaragua,Chinandega,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NI,12.865416,-85.207229,1
2019-01,1,1,1,Ecuador,3,1,Nicaragua,Managua,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NI,12.865416,-85.207229,13
2019-01,1,1,1,Ecuador,3,1,Nicaragua,Managua,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NI,12.865416,-85.207229,5
2019-01,1,1,1,Ecuador,3,1,Nicaragua,Managua,NI,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NI,12.865416,-85.207229,1
2019-01,1,1,1,Ecuador,3,1,Nicaragua,Managua,NI,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NI,12.865416,-85.207229,1
2019-01,1,1,1,Ecuador,3,1,Nigeria,Abeokuta,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NG,9.081999,8.675277,1
2019-01,1,1,1,Ecuador,3,1,Nigeria,Calabar,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NG,9.081999,8.675277,1
2019-01,1,1,1,Ecuador,3,1,Nigeria,Lagos,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NG,9.081999,8.675277,2
2019-01,1,1,1,Ecuador,3,1,Noruega,Oslo,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NO,60.472024,8.468946,2
2019-01,1,1,1,Ecuador,3,1,Noruega,Oslo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NO,60.472024,8.468946,1
2019-01,1,1,1,Ecuador,3,1,Noruega,Stavanger,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NO,60.472024,8.468946,2
2019-01,1,1,1,Ecuador,3,1,Noruega,Stavanger,NO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NO,60.472024,8.468946,1
2019-01,1,1,1,Ecuador,3,1,Noruega,Trondheim,NO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NO,60.472024,8.468946,1
2019-01,1,1,1,Ecuador,3,1,Nueva Caledonia,Dumbea,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NC,-20.904305,165.618042,1
2019-01,1,1,1,Ecuador,3,1,Nueva Caledonia,Noumea,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NC,-20.904305,165.618042,1
2019-01,1,1,1,Ecuador,3,1,Nueva Zelandia,Auckland,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NZ,-40.900557,174.885971,1
2019-01,1,1,1,Ecuador,3,1,Nueva Zelandia,Hamilton,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NZ,-40.900557,174.885971,1
2019-01,1,1,1,Ecuador,3,1,Nueva Zelandia,Wellington,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NZ,-40.900557,174.885971,1
2019-01,1,1,1,Ecuador,3,1,Omán,Muscat,OM,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,OM,21.512583,55.923255,1
2019-01,1,1,1,Ecuador,3,1,Pakistán,Bahawalnagar,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PK,30.375321,69.345116,2
2019-01,1,1,1,Ecuador,3,1,Pakistán,Bhalwal,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PK,30.375321,69.345116,1
2019-01,1,1,1,Ecuador,3,1,Pakistán,Chishtian,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PK,30.375321,69.345116,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Ciudad de Colón,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,11
2019-01,1,1,1,Ecuador,3,1,Panamá,Ciudad de Colón,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,AT,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,BO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,CA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,2
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,CO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,KR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,CR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,2
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,CR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,CU,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,935
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1167
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,4
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,9
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,27
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,FI,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,GT,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,IT,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,IT,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,2
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,PA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,19
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,PA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,27
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,PE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,5
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,DO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,Panamá City,VE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,3
2019-01,1,1,1,Ecuador,3,1,Panamá,San Miguelito City,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,1
2019-01,1,1,1,Ecuador,3,1,Panamá,San Miguelito City,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PA,8.537981,-80.782127,6
2019-01,1,1,1,Ecuador,3,1,Papúa Nueva Guinea,Port Moresby,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PG,-6.314993,143.95555,1
2019-01,1,1,1,Ecuador,3,1,Paraguay,Asunción,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PY,-23.442503,-58.443832,1
2019-01,1,1,1,Ecuador,3,1,Paraguay,Asunción,EC,Aeropuerto Internacional Eloy Alfaro,1308,-0.95,-80.7162,EC,-1.831239,-78.183406,PY,-23.442503,-58.443832,92
2019-01,1,1,1,Ecuador,3,1,Paraguay,Asunción,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,PY,-23.442503,-58.443832,50
2019-01,1,1,1,Ecuador,3,1,Paraguay,Asunción,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PY,-23.442503,-58.443832,29
2019-01,1,1,1,Ecuador,3,1,Paraguay,Asunción,US,Aeropuerto Internacional Eloy Alfaro,1308,-0.95,-80.7162,EC,-1.831239,-78.183406,PY,-23.442503,-58.443832,2
2019-01,1,1,1,Ecuador,3,1,Paraguay,Asunción,PY,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PY,-23.442503,-58.443832,3
2019-01,1,1,1,Ecuador,3,1,Paraguay,Asunción,VE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,PY,-23.442503,-58.443832,1
2019-01,1,1,1,Ecuador,3,1,Países Bajos,Almere,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NL,52.132633,5.291266,1
2019-01,1,1,1,Ecuador,3,1,Países Bajos,Amersfoort,DE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NL,52.132633,5.291266,1
2019-01,1,1,1,Ecuador,3,1,Países Bajos,Amersfoort,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,NL,52.132633,5.291266,3
2019-01,1,1,1,Ecuador,3,1,Países Bajos,Amersfoort,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,NL,52.132633,5.291266,1
